action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,state_rewards,time_elapsed,trial_index,trial_time,trial_id,trial_type,pid
"[1120, 1626, 2375]","[u'up', u'up', u'left']",train_basic,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -5, 10]","[1118, 6, 223]",10.0,"[None, None, None]","[u'', 5, -5, -10, 10, -10, -10, -5, -5, -10, 5, -10, 5]",75480,9.0,3464.0,2.252076120381865e+18,mouselab-mdp,27
"[5298, 5852, 6491]","[u'up', u'up', u'left']",train_hidden,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, -5, -5]","[5297, 64, 119]",-20.0,"[None, None, None]","[u'', -10, -5, 10, -5, -10, 5, -10, 10, -5, -10, 5, 10]",86034,10.0,7770.0,8.491606456270313e+18,mouselab-mdp,27
"[646, 1808, 2831]","[u'right', u'right', u'up']",train_hidden,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, 10, 10]","[644, 641, 514]",10.0,"[None, None, None]","[u'', -5, 5, 5, 5, -10, 10, 10, 5, -10, 10, -10, -5]",90747,11.0,3645.0,-8.511375057859465e+18,mouselab-mdp,27
"[648, 1731, 2404]","[u'left', u'left', u'up']",train_hidden,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, -5]","[647, 571, 178]",15.0,"[None, None, None]","[u'', -10, 10, 10, -5, -5, 10, -5, -10, 10, 10, -5, 10]",94870,12.0,3060.0,-4.1003180650031995e+18,mouselab-mdp,27
"[620, 1210, 1825]","[u'up', u'up', u'right']",train_hidden,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, 10]","[617, 71, 103]",25.0,"[None, None, None]","[u'', 10, 5, 10, 5, 10, -5, 5, -10, -5, -10, -5, -10]",98382,13.0,2451.0,-8.861839220469794e+18,mouselab-mdp,27
"[644, 1193, 1786]","[u'up', u'up', u'left']",train_hidden,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 5]","[641, 38, 82]",10.0,"[None, None, None]","[u'', -5, 10, 5, 5, -5, 5, -5, -10, 5, -5, 5, 10]",102313,14.0,2865.0,-5.812682556850434e+18,mouselab-mdp,27
"[12300, 12950, 13761]","[u'up', u'up', u'left']",train_inspector,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2'], u'time': [11043]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, 10, 5]","[12299, 114, 290]",5.0,"[None, None, None]","[u'', -10, 10, 5, 5, -5, -10, -10, -5, -10, -10, 5, 5]",119624,15.0,14608.0,3.4622403069545196e+18,mouselab-mdp,27
"[1258, 2007, 2699]","[u'right', u'right', u'up']",train_inspector,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, -10, 10]","[1255, 233, 176]",-10.0,"[None, None, None]","[u'', -5, 5, -5, -5, -10, -10, 10, -5, 10, -10, -5, 5]",124013,16.0,3316.0,8.077601249506434e+18,mouselab-mdp,27
"[4909, 5893, 6625]","[u'up', u'up', u'left']",train_inspector,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4'], u'time': [1186, 2083, 3455]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 5, 10]","[4907, 474, 223]",10.0,"[None, None, None]","[u'', -5, 5, -5, 10, -5, 10, 10, 10, -5, -10, -10, -5]",132486,17.0,7402.0,3.7409315186213e+18,mouselab-mdp,27
"[8261, 9487, 10635]","[u'up', u'up', u'right']",train_inspector,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4'], u'time': [5812, 6865]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, -5]","[8259, 711, 625]",5.0,"[None, None, None]","[u'', 5, 5, -5, 5, 10, -10, -10, 10, 5, 5, -10, -5]",144881,18.0,11320.0,-5.368470092922741e+18,mouselab-mdp,27
"[1069, 1714, 2460]","[u'up', u'up', u'left']",train_inspector,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 10]","[1068, 138, 233]",30.0,"[None, None, None]","[u'', 10, 10, 5, 10, -10, 10, -10, -10, -5, -10, 5, -10]",149022,19.0,3077.0,4.981813421836143e+18,mouselab-mdp,27
"[6788, 7364, 8036]","[u'right', u'right', u'up']",train_inspect_cost,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 10]","[6785, 73, 160]",20.0,"[None, None, None]","[u'', 10, -5, -10, -5, 5, 5, 10, -10, -10, 5, 10, -10]",160680,20.0,9000.0,-8.642469369171842e+18,mouselab-mdp,27
"[675, 1324, 1948]","[u'left', u'left', u'up']",train_inspect_cost,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -5, 10]","[674, 134, 109]",10.0,"[None, None, None]","[u'', -10, -5, -5, 10, 10, -5, 5, -10, 5, -5, 10, 5]",164261,21.0,2512.0,-4.641247981390103e+18,mouselab-mdp,27
"[919, 1541, 2573]","[u'right', u'right', u'down']",train_inspect_cost,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, 10]","[915, 106, 520]",5.0,"[None, None, None]","[u'', 5, 5, -5, 10, 5, -10, -5, 10, 10, 5, 5, 5]",168512,22.0,3160.0,5.627389738084794e+17,mouselab-mdp,27
"[333, 925, 1526]","[u'up', u'up', u'right']",train_inspect_cost,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, -10, 10]","[332, 92, 82]",-5.0,"[None, None, None]","[u'', -5, -10, 10, 5, 10, 5, 10, 5, 5, -10, -5, -10]",171753,23.0,2178.0,3.569831271632112e+18,mouselab-mdp,27
"[649, 1246, 2101]","[u'right', u'right', u'up']",train_inspect_cost,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, -5, -10]","[647, 80, 336]",-20.0,"[None, None, None]","[u'', -5, -5, 10, 5, -5, -5, -10, -5, -10, -5, 5, 10]",175912,24.0,3089.0,-2.317078987107653e+18,mouselab-mdp,27
"[15063, 16017, 16645]","[u'up', u'up', u'right']",train_final,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -10, -10]","[15060, 461, 106]",-10.0,"[None, None, None]","[u'', 10, -10, -10, -5, -5, 10, 5, 10, -5, -10, -10, -5]",195352,25.0,17370.0,-9.003921373543949e+18,mouselab-mdp,27
"[438, 1069, 3223]","[u'right', u'right', u'up']",train_final,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, -10, -10]","[436, 123, 1644]",-30.0,"[None, None, None]","[u'', -10, -5, -5, 5, -10, -10, -10, -10, 5, -5, -5, 5]",200468,26.0,4059.0,-9.136662483728007e+18,mouselab-mdp,27
"[6587, 7160, 7727]","[u'right', u'right', u'down']",train_final,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'6', u'7', u'8'], u'time': [958, 2788, 3637, 4536, 5943]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 5]","[6585, 61, 46]",10.0,"[None, None, None]","[u'', -5, 10, -5, 10, 5, 5, -10, 5, 10, -5, 10, 10]",210470,27.0,8947.0,3.8024071126860584e+16,mouselab-mdp,27
"[11430, 11985, 12588]","[u'up', u'up', u'left']",train_final,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'4', u'3', u'5', u'6', u'7', u'8'], u'time': [1098, 1765, 2407, 4657, 6973, 7712, 8473, 9462]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, 10, 5]","[11429, 42, 96]",-3.0,"[None, None, None]","[u'', -10, 10, -5, 5, 5, -10, -10, -10, -10, -5, -10, -10]",225027,28.0,13497.0,6.612009546738605e+18,mouselab-mdp,27
"[1274, 1919, 2644]","[u'left', u'left', u'up']",train_final,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -10, 10]","[1272, 133, 209]",10.0,"[None, None, None]","[u'', 5, 5, -10, 5, -10, 10, 5, -10, 10, -10, 10, 5]",230075,29.0,3973.0,7.494910043448008e+18,mouselab-mdp,27
"[3699, 4272, 4967]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'4'], u'time': [1039, 2002, 2731]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 10]","[3696, 52, 181]",17.0,"[None, None, None]","[u'', 5, 5, -5, 10, -5, -10, 10, 5, 10, 10, -10, -10]",279527,30.0,10107.0,5.938094249628056e+18,mouselab-mdp,27
"[1889, 2949, 4172]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, -10, -5]","[1887, 541, 714]",-20.0,"[None, None, None]","[u'', -5, -10, -5, 10, 10, 10, 10, -10, -10, -10, -5, -10]",290187,31.0,9571.0,2.356810097693599e+18,mouselab-mdp,27
"[7754, 8466, 9063]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'8'], u'time': [896, 1858, 2829]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -10, 5]","[7751, 217, 81]",2.0,"[None, None, None]","[u'', -5, 5, 10, -10, 10, -10, 10, 5, -5, -10, 5, 10]",302547,32.0,11171.0,4.754602433487655e+18,mouselab-mdp,27
"[4417, 5218, 6477]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5'], u'time': [2898, 3813]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, -5]","[4415, 287, 760]",8.0,"[None, None, None]","[u'', 5, 10, -10, 10, 10, 5, -5, 10, -10, -5, 10, -5]",312979,33.0,9370.0,8.737010464064418e+18,mouselab-mdp,27
"[924, 1792, 2555]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 10]","[922, 358, 250]",30.0,"[None, None, None]","[u'', -5, -5, 5, 5, 10, 10, -5, 10, -10, -10, -10, 5]",324281,34.0,10241.0,4.176600634517876e+18,mouselab-mdp,27
"[813, 1859, 2600]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, -5]","[809, 538, 226]",-10.0,"[None, None, None]","[u'', 5, -10, -5, 10, 10, 5, -10, 5, 5, -5, -5, 5]",335694,35.0,10357.0,8.034619116489217e+18,mouselab-mdp,27
"[9466, 10089, 10669]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'4', u'5', u'6', u'7'], u'time': [1099, 2476, 3166, 6776, 7982, 9053]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, 10]","[9463, 107, 71]",19.0,"[None, None, None]","[u'', 5, -10, 5, 10, 10, 5, 10, 10, 5, -10, -10, -10]",348430,36.0,11654.0,2.8266579347923113e+18,mouselab-mdp,27
"[3738, 4427, 5262]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'5'], u'time': [1600, 2306]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, -10]","[3737, 81, 321]",-2.0,"[None, None, None]","[u'', -5, 10, -5, 10, 5, 5, -10, 10, -5, 5, -5, -10]",358277,37.0,8776.0,-1.6198589960716582e+18,mouselab-mdp,27
"[7259, 7913, 8564]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'7', u'8'], u'time': [2755, 3539, 4435, 5860]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, 10, 5]","[7256, 134, 135]",1.0,"[None, None, None]","[u'', 10, -10, -5, -5, -10, 10, -5, 5, -5, -10, -10, -10]",371874,38.0,12527.0,-3.7612916714616883e+18,mouselab-mdp,27
"[4459, 5048, 6681]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'4'], u'time': [1848, 2586, 3477]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 10]","[4456, 52, 1118]",12.0,"[None, None, None]","[u'', 10, -5, -10, 10, -10, 10, 10, -5, 5, 5, 5, 10]",382336,39.0,9356.0,-6.044130621866826e+18,mouselab-mdp,27
"[5147, 5822, 6387]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'10', u'11', u'12'], u'time': [1048, 1850, 2645, 4350]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 10]","[5143, 156, 56]",11.0,"[None, None, None]","[u'', -5, 5, 5, -5, 10, -10, 5, -5, 10, -5, 10, -5]",394312,40.0,10883.0,3.344637441394107e+17,mouselab-mdp,27
"[5326, 5880, 6563]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'1', u'2', u'4'], u'time': [1046, 1863, 2986, 3851, 4545]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 10]","[5324, 38, 171]",25.0,"[None, None, None]","[u'', 10, 10, 10, 10, -10, -10, -10, 5, 10, 10, 5, 5]",404694,41.0,9309.0,1.1933479039128937e+18,mouselab-mdp,27
"[3053, 3680, 5121]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3'], u'time': [570, 1243, 1907]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 10]","[3050, 110, 934]",12.0,"[None, None, None]","[u'', -5, 10, 5, 10, -5, -10, 10, 10, 5, 5, 5, 10]",414191,42.0,8435.0,8.130696467842232e+18,mouselab-mdp,27
"[4548, 5157, 5804]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3', u'4'], u'time': [1565, 2320, 3073, 4059]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 5, 5]","[4546, 90, 138]",1.0,"[None, None, None]","[u'', -5, 5, 5, 5, 10, 10, -10, 5, -5, 10, -10, -5]",425147,43.0,9887.0,9.142111453001215e+18,mouselab-mdp,27
"[13710, 14311, 14956]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'7', u'1', u'2', u'4', u'3', u'9', u'10', u'11'], u'time': [681, 1445, 2244, 3590, 4719, 5695, 6538, 8430, 9599, 10251]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 5, -5]","[13706, 92, 136]",-15.0,"[None, None, None]","[u'', -5, 5, -10, -5, -10, -10, -10, -5, -5, 5, -5, 5]",442541,44.0,16267.0,-8.315324230000916e+18,mouselab-mdp,27
"[654, 1324, 2217]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 10]","[651, 163, 373]",20.0,"[None, None, None]","[u'', 5, 5, 5, 10, 5, -5, -5, -10, -5, -10, 10, -10]",451893,45.0,8293.0,5.189627300054367e+18,mouselab-mdp,27
