action_times,actions,block,button_pressed,correct,key_press,path,queries,questions,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[9956, 10982, 11917]","[u'right', u'right', u'down']",train_basic,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 10]","[9954, 498, 402]",20.0,"[None, None, None]",,150594,8.0,2.102736855806764e+18,mouselab-mdp,7
"[8149, 9678, 10481]","[u'left', u'left', u'up']",train_basic,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, 10]","[8147, 1012, 282]",25.0,"[None, None, None]",,164342,9.0,-2.6765330699051464e+18,mouselab-mdp,7
"[10244, 11754, 12804]","[u'up', u'up', u'left']",train_hidden,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 5, 5]","[10242, 993, 524]",5.0,"[None, None, None]",,182345,10.0,-1.7794280299741353e+18,mouselab-mdp,7
"[1301, 2345, 3310]","[u'right', u'right', u'up']",train_hidden,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 10, 10]","[1295, 521, 426]",10.0,"[None, None, None]",,189258,11.0,-5.799413076952947e+18,mouselab-mdp,7
"[992, 2103, 3160]","[u'left', u'left', u'down']",train_hidden,,,,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, -10]","[990, 584, 547]",5.0,"[None, None, None]",,195569,12.0,-7.701717791270176e+18,mouselab-mdp,7
"[1251, 2251, 3389]","[u'up', u'up', u'right']",train_hidden,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, 10]","[1249, 478, 623]",10.0,"[None, None, None]",,202055,13.0,7.211868466475451e+18,mouselab-mdp,7
"[2863, 3738, 4510]","[u'right', u'right', u'down']",train_hidden,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, -10]","[2859, 349, 255]",-15.0,"[None, None, None]",,209430,14.0,3.079720304695456e+18,mouselab-mdp,7
"[28675, 29553, 30418]","[u'right', u'right', u'up']",train_inspector,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'7', u'8', u'9', u'10', u'11', u'1', u'2', u'3', u'4', u'12'], u'time': [12552, 15266, 16233, 17345, 18581, 19855, 20413, 23158, 23773, 24325, 25890, 27113]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 10]","[28673, 346, 352]",30.0,"[None, None, None]",,244714,15.0,4.0767595266326287e+18,mouselab-mdp,7
"[12509, 13371, 13919]","[u'up', u'up', u'right']",train_inspector,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'8', u'7', u'9', u'10', u'11', u'12', u'4', u'1', u'3', u'2'], u'time': [1376, 1954, 2468, 3324, 5720, 6394, 6981, 7735, 9076, 9829, 10505, 11770]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, 10]","[12506, 336, 37]",25.0,"[None, None, None]",,261312,16.0,-7.824465990977061e+18,mouselab-mdp,7
"[33021, 33784, 34347]","[u'left', u'left', u'down']",train_inspector,,,,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'5', u'8', u'7', u'10', u'9', u'11', u'12', u'1', u'2', u'4', u'3'], u'time': [13446, 14006, 14731, 15276, 16316, 17673, 19833, 20679, 21748, 22261, 22684, 23471]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, -5]","[33018, 239, 52]",10.0,"[None, None, None]",,298286,17.0,-7.125102216625555e+18,mouselab-mdp,7
"[15318, 16003, 16535]","[u'up', u'up', u'right']",train_inspector,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'6', u'8', u'7', u'2', u'1', u'4', u'3', u'11', u'10', u'12'], u'time': [2202, 3013, 3533, 4059, 4626, 5346, 5835, 6323, 6907, 7554, 8020, 8458]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, 10]","[15314, 159, 11]",10.0,"[None, None, None]",,317443,18.0,-5.0462050224693914e+17,mouselab-mdp,7
"[14784, 15339, 15861]","[u'right', u'right', u'down']",train_inspector,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'10', u'11', u'9', u'4', u'2', u'1', u'3', u'7', u'6', u'8', u'5'], u'time': [768, 1370, 1879, 2396, 3094, 3544, 4007, 4509, 5080, 5507, 5991, 6677]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 5, 10]","[14781, 18, 9]",10.0,"[None, None, None]",,335461,19.0,9.041022091974375e+18,mouselab-mdp,7
"[22089, 23794, 24693]","[u'up', u'up', u'left']",train_inspect_cost,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'11', u'12', u'4', u'2'], u'time': [12002, 15300, 16673, 17870, 19764, 20781]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 5, 10]","[22087, 1178, 383]",-1.0,"[None, None, None]",,365690,20.0,2.5857685737037445e+18,mouselab-mdp,7
"[13057, 13771, 14519]","[u'left', u'left', u'up']",train_inspect_cost,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'1', u'11', u'12', u'10'], u'time': [2584, 4244, 7258, 8974, 10986, 12089]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 10, 10]","[13054, 179, 230]",9.0,"[None, None, None]",,383077,21.0,7.03335331080147e+17,mouselab-mdp,7
"[9427, 10435, 11121]","[u'right', u'right', u'up']",train_inspect_cost,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'1', u'6', u'7'], u'time': [3576, 4338, 5091, 7190, 8642]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, 10]","[9422, 479, 159]",10.0,"[None, None, None]",,396848,22.0,-3.506160317620679e+18,mouselab-mdp,7
"[5949, 6509, 7170]","[u'left', u'left', u'up']",train_inspect_cost,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'1', u'10', u'11'], u'time': [1226, 2223, 3669, 4392, 5305]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, 10]","[5947, 21, 135]",20.0,"[None, None, None]",,406761,23.0,-2.406626739250812e+18,mouselab-mdp,7
"[8397, 8995, 9525]","[u'up', u'up', u'left']",train_inspect_cost,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'3', u'4', u'2'], u'time': [2456, 3227, 3978, 5233, 6143, 7171]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, -5]","[8394, 88, 2]",-1.0,"[None, None, None]",,419061,24.0,2.702860947760116e+18,mouselab-mdp,7
"[31404, 32256, 33118]","[u'right', u'right', u'up']",train_final,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'7', u'8'], u'time': [25451, 28069, 29782, 30660]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, 5]","[31403, 329, 348]",6.0,"[None, None, None]",,457589,25.0,3.6695183518116547e+18,mouselab-mdp,7
"[5033, 5608, 6208]","[u'right', u'right', u'up']",train_final,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'7', u'8'], u'time': [967, 1798, 3194, 4339]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 5]","[5030, 44, 74]",21.0,"[None, None, None]",,466258,26.0,-3.081449241277774e+18,mouselab-mdp,7
"[6981, 7561, 8405]","[u'right', u'right', u'down']",train_final,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'5', u'10', u'11', u'6'], u'time': [1212, 2004, 2818, 3704, 4815, 6305]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 10]","[6979, 53, 313]",14.0,"[None, None, None]",,479533,27.0,9.10621497278211e+18,mouselab-mdp,7
"[9181, 10224, 11003]","[u'right', u'right', u'up']",train_final,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'1', u'7', u'8', u'6'], u'time': [2362, 3576, 4816, 6540, 7383, 8170]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 5]","[9179, 536, 256]",9.0,"[None, None, None]",,493335,28.0,1.3765381945531668e+18,mouselab-mdp,7
"[6905, 8011, 8772]","[u'left', u'left', u'up']",train_final,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'11', u'12', u'10'], u'time': [799, 1862, 3215, 4018, 4753]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, -5]","[6904, 581, 239]",5.0,"[None, None, None]",,504714,29.0,7.199021816796713e+18,mouselab-mdp,7
"[11684, 12429, 13143]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'5', u'11'], u'time': [6978, 7926, 9146, 10331]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, 10]","[11683, 229, 191]",21.0,"[None, None, None]",,590638,30.0,4.842692465290208e+18,mouselab-mdp,7
"[12009, 12660, 13376]","[u'right', u'right', u'up']",test,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'7', u'8'], u'time': [5755, 6743, 8202, 9175, 11168]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, 5]","[12007, 114, 194]",15.0,"[None, None, None]",,606588,31.0,1.660935089319862e+18,mouselab-mdp,7
"[18502, 19068, 19632]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'7', u'3', u'2', u'8', u'4', u'10', u'11', u'12'], u'time': [1082, 1984, 2862, 4750, 6525, 7783, 9793, 11513, 15232, 16560, 17240]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 5, 5]","[18500, 44, 60]",-11.0,"[None, None, None]",,628788,32.0,-8.661724116053019e+18,mouselab-mdp,7
"[4911, 5551, 6130]","[u'right', u'right', u'down']",test,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'7', u'8'], u'time': [2155, 3318, 4217]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, 10]","[4908, 126, 72]",22.0,"[None, None, None]",,637391,33.0,-1.5846922163129664e+18,mouselab-mdp,7
"[4586, 5710, 6308]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'3'], u'time': [1256, 2029, 2669, 3777]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, 10]","[4584, 583, 90]",6.0,"[None, None, None]",,646299,34.0,7.434111409514572e+18,mouselab-mdp,7
"[10708, 11292, 11876]","[u'right', u'right', u'up']",test,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'11', u'12', u'10', u'7', u'5'], u'time': [2497, 3721, 5129, 8179, 9164, 9873]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 10]","[10705, 63, 63]",14.0,"[None, None, None]",,660870,35.0,4.621247487711653e+18,mouselab-mdp,7
"[5351, 5886, 6450]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'1', u'9', u'11'], u'time': [1718, 2547, 3735, 4621]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 10]","[5349, 2, 36]",26.0,"[None, None, None]",,669767,36.0,6.995680039972448e+17,mouselab-mdp,7
"[7487, 8519, 9073]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'3', u'4'], u'time': [3061, 4050, 4793, 5770, 6754]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, 5]","[7484, 505, 28]",5.0,"[None, None, None]",,681822,37.0,3.583064541232826e+18,mouselab-mdp,7
"[3732, 4836, 5458]","[u'right', u'right', u'up']",test,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'7', u'8'], u'time': [944, 1779, 2762]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, 5]","[3728, 583, 112]",7.0,"[None, None, None]",,689898,38.0,-7.325569627557755e+18,mouselab-mdp,7
"[7680, 8312, 8970]","[u'right', u'right', u'up']",test,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'3', u'7'], u'time': [834, 1881, 2597, 3482, 6050]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 5, 10]","[7677, 94, 138]",5.0,"[None, None, None]",,701686,39.0,7.645296890765741e+18,mouselab-mdp,7
"[7697, 8659, 9361]","[u'up', u'up', u'left']",test,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'3', u'4', u'6'], u'time': [852, 1541, 2202, 3088, 4261, 6509]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 5]","[7696, 454, 160]",-6.0,"[None, None, None]",,713733,40.0,-3.3393520083480607e+18,mouselab-mdp,7
"[5405, 5945, 6535]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'11'], u'time': [1661, 2507, 3187, 4617]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 10]","[5401, 3, 76]",16.0,"[None, None, None]",,722657,41.0,-2.7782514449718523e+18,mouselab-mdp,7
"[3720, 4296, 4841]","[u'right', u'right', u'up']",test,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'7', u'8'], u'time': [1253, 2157, 3033]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, 5]","[3718, 12, 31]",17.0,"[None, None, None]",,730391,42.0,-7.299700932651748e+18,mouselab-mdp,7
"[4559, 5108, 6205]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'3', u'4'], u'time': [1215, 1910, 2982, 3861]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, 5]","[4557, 18, 561]",6.0,"[None, None, None]",,739372,43.0,3.0262455045681644e+18,mouselab-mdp,7
